time,f1,f2,f3,f4,f5,f6,metric
323,0.680172738,3.532567967,9.674066599,100,3.6679E-10,0.778237954,22.12113575
324,0.433883739,3.532694053,9.673057518,200,3.74813E-10,0.559741385,24.50679151
325,0.149042266,3.532820236,9.672048436,-75,3.82987E-10,0.291976166,24.79606637
326,-0.149042266,3.532946516,9.671039354,-100,3.91312E-10,-0.001488906,11.05223388
327,-0.433883739,3.533072893,9.670030272,50,3.99792E-10,-0.294822924,21.84150933
328,-0.680172738,3.533199367,9.669021191,175,4.08429E-10,-0.562206516,18.22716626
329,-0.866025404,3.533325937,9.668012109,150,4.17226E-10,-0.780104477,19.2639143
330,-0.974927912,3.533452603,9.667003027,300,4.26184E-10,-0.929337344,9.993038029
331,-0.997203797,3.533579366,9.665993946,200,4.35307E-10,-0.996769584,12.4387286
332,-0.930873749,3.533706224,9.664984864,-75,4.44597E-10,-0.976465786,16.6059343
333,-0.781831482,3.533833177,9.663975782,-50,4.54056E-10,-0.870213098,21.97992083
334,-0.563320058,3.533960226,9.6629667,325,4.63687E-10,-0.687363922,17.52758053
335,-0.294755174,3.534087371,9.661957619,0,4.73493E-10,-0.444012711,21.70037418
336,-1.81313E-14,3.53421461,9.660948537,225,4.83476E-10,-0.161579332,22.93864383
337,0.294755174,3.534341944,9.659939455,350,4.93639E-10,0.135076321,14.67691377
338,0.563320058,3.534469372,9.658930373,250,5.03984E-10,0.419842505,20.34970826
339,0.781831482,3.534596895,9.657921292,225,5.14515E-10,0.667653991,23.39736939
340,0.930873749,3.534724511,9.65691221,0,5.25234E-10,0.856698319,26.27135791
341,0.997203797,3.534852222,9.655903128,-125,5.36143E-10,0.970335735,17.43856616
342,0.974927912,3.534980026,9.654894046,125,5.47246E-10,0.99856383,24.88425986
343,0.866025404,3.535107924,9.653884965,300,5.58546E-10,0.938897956,14.61338728
344,0.680172738,3.535235915,9.652875883,100,5.70045E-10,0.796589927,22.65013959
345,0.433883739,3.535363998,9.651866801,0,5.81746E-10,0.584165749,18.53580134
346,0.149042266,3.535492175,9.650857719,-75,5.93653E-10,0.320323079,18.82508219
347,-0.149042266,3.535620445,9.649848638,150,6.05768E-10,0.02828545,15.08125567
348,-0.433883739,3.535748807,9.648839556,275,6.18094E-10,-0.266241875,13.37053707
349,-0.680172738,3.535877261,9.647830474,75,6.30635E-10,-0.537334489,10.25619994
350,-0.866025404,3.536005807,9.646821393,-50,6.43393E-10,-0.761130717,15.79295391
351,-0.974927912,3.536134445,9.645812311,0,6.56372E-10,-0.917931929,11.02208355
352,-0.997203797,3.536263175,9.644803229,150,6.69574E-10,-0.993936423,15.96778003
353,-0.930873749,3.536391996,9.643794147,125,6.83004E-10,-0.982454255,15.63499162
354,-0.781831482,3.536520908,9.642785066,350,6.96663E-10,-0.884496089,17.50898402
355,-0.563320058,3.536649912,9.641775984,-25,7.10556E-10,-0.70868424,15.55664959
356,-0.294755174,3.536779006,9.640766902,250,7.24686E-10,-0.470493735,21.22944908
357,-1.12709E-14,3.536908191,9.63975782,200,7.39056E-10,-0.190890192,22.96772457
358,0.294755174,3.537037467,9.638748739,-50,7.5367E-10,0.105515578,12.20600034
359,0.563320058,3.537166833,9.637739657,-100,7.68531E-10,0.392633827,23.87880064
360,0.781831482,3.537296289,9.636730575,200,7.83642E-10,0.645192297,18.92646757
361,0.930873749,3.537425835,9.635721493,275,7.99007E-10,0.840960696,19.30046188
362,0.997203797,3.537555471,9.634712412,150,8.14629E-10,0.962707413,20.9676759
363,0.974927912,3.537685196,9.63370333,75,8.30513E-10,0.999716258,23.91337537
364,0.866025404,3.53781501,9.632694248,-25,8.46661E-10,0.948729696,13.14250854
365,0.680172738,3.537944914,9.631685166,350,8.63078E-10,0.814235586,14.17926659
366,0.433883739,3.538074907,9.630676085,325,8.79767E-10,0.608072149,11.56493407
367,0.149042266,3.538204989,9.629667003,250,8.96732E-10,0.34838597,10.85422063
368,-0.149042266,3.538335159,9.628657921,100,9.13976E-10,0.058034726,19.11039981
369,-0.433883739,3.538465418,9.62764884,-75,9.31504E-10,-0.237424758,14.89968691
370,-0.680172738,3.538595765,9.626639758,-25,9.49319E-10,-0.511986023,18.78535545
371,-0.866025404,3.5387262,9.625630676,125,9.67425E-10,-0.741482084,14.82211509
372,-0.974927912,3.538856723,9.624621594,-125,9.85827E-10,-0.90571261,18.55125039
373,-0.997203797,3.538987334,9.623612513,125,1.00453E-09,-0.990221967,12.49695251
374,-0.930873749,3.539118032,9.622603431,-125,1.02353E-09,-0.987571609,22.66416972
375,-0.781831482,3.539248818,9.621594349,125,1.04284E-09,-0.897994822,20.03816775
376,-0.563320058,3.539379691,9.620585267,-100,1.06247E-09,-0.729376189,21.08583893
377,-0.294755174,3.539510651,9.619576186,150,1.0824E-09,-0.496557586,13.25864402
378,-1.86214E-14,3.539641698,9.618567104,-100,1.10266E-09,-0.220031795,12.49692509
379,0.294755174,3.539772831,9.617558022,-75,1.12324E-09,0.075861278,15.23520643
380,0.563320058,3.539904051,9.61654894,-125,1.14416E-09,0.365077013,26.4080123
381,0.781831482,3.540035358,9.615539859,325,1.1654E-09,0.62215853,14.45568478
382,0.930873749,3.54016675,9.614530777,250,1.18698E-09,0.824477416,16.82968462
383,0.997203797,3.540298229,9.613521695,175,1.2089E-09,0.954225486,19.99690418
384,0.974927912,3.540429794,9.612512614,225,1.23117E-09,0.999982265,20.44260916
385,0.866025404,3.540561444,9.611503532,-100,1.25379E-09,0.957720225,24.17174784
386,0.680172738,3.54069318,9.61049445,325,1.27677E-09,0.831159286,19.20851138
387,0.433883739,3.540825001,9.609485368,200,1.3001E-09,0.63143939,16.59418435
388,0.149042266,3.540956907,9.608476287,225,1.3238E-09,0.376139958,21.88347639
389,-0.149042266,3.541088898,9.607467205,-25,1.34787E-09,0.087732544,10.63966103
390,-0.433883739,3.541220974,9.606458123,-125,1.37231E-09,-0.208397122,14.92895358
391,-0.680172738,3.541353135,9.605449041,125,1.39713E-09,-0.486183594,13.81462756
392,-0.866025404,3.541485381,9.60443996,325,1.42234E-09,-0.721176001,8.851392632
393,-0.974927912,3.54161771,9.603430878,325,1.44793E-09,-0.892690221,15.08053335
394,-0.997203797,3.541750124,9.602421796,275,1.47392E-09,-0.985629509,9.02624088
395,-0.930873749,3.541882622,9.601412714,325,1.50031E-09,-0.991813311,10.69346349
396,-0.781831482,3.542015204,9.600403633,300,1.5271E-09,-0.910697329,20.06746691
397,-0.563320058,3.54214787,9.599394551,350,1.5543E-09,-0.74942142,9.615143464
398,-0.294755174,3.542280619,9.598385469,-125,1.58191E-09,-0.522181153,9.78795392
399,-2.59718E-14,3.542413451,9.597376387,125,1.60994E-09,-0.248978302,16.02624035
400,0.294755174,3.542546367,9.596367306,25,1.6384E-09,0.046139714,23.26452704
401,0.563320058,3.542679366,9.595358224,375,1.66729E-09,0.337196495,18.43733824
402,0.781831482,3.542812448,9.594349142,225,1.69661E-09,0.598573112,20.48501605
403,0.930873749,3.542945613,9.593340061,-50,1.72638E-09,0.807263096,23.35902121
404,0.997203797,3.54307886,9.592330979,-100,1.75659E-09,0.944897474,18.02624607
405,0.974927912,3.54321219,9.591321897,75,1.78725E-09,0.999361617,25.97195635
406,0.866025404,3.543345602,9.590312815,100,1.81837E-09,0.96586157,17.70110031
407,0.680172738,3.543479096,9.589303734,350,1.84995E-09,0.84734602,25.73786913
408,0.433883739,3.543612672,9.588294652,-100,1.88201E-09,0.654246751,21.12354736
409,0.149042266,3.54374633,9.58728557,325,1.91453E-09,0.403560433,24.91284466
410,-0.149042266,3.54388007,9.586276488,-25,1.94754E-09,0.117352572,21.66903455
411,-0.433883739,3.544013892,9.585267407,375,1.98104E-09,-0.179184707,10.45833233
412,-0.680172738,3.544147795,9.584258325,75,2.01503E-09,-0.459950079,8.84401154
413,-0.866025404,3.544281779,9.583249243,-25,2.04951E-09,-0.700230471,11.38078183
414,-0.974927912,3.544415844,9.582240161,275,2.0845E-09,-0.87887631,10.60992775
415,-0.997203797,3.54454999,9.58123108,-50,2.12E-09,-0.980163121,17.55564048
416,-0.930873749,3.544684218,9.580221998,75,2.15602E-09,-0.995175601,13.22286828
417,-0.781831482,3.544818525,9.579212916,375,2.19256E-09,-0.922592346,20.59687687
418,-0.563320058,3.544952914,9.578203835,-75,2.22964E-09,-0.768802161,17.1445586
419,-0.294755174,3.545087382,9.577194753,375,2.26724E-09,-0.547341717,20.31737421
420,-1.91114E-14,3.545221931,9.576185671,300,2.30539E-09,-0.277704047,16.55566579
421,0.294755174,3.545356561,9.575176589,125,2.34409E-09,0.016377239,24.79395762
422,0.563320058,3.54549127,9.574167508,250,2.38335E-09,0.309016994,12.96677395
423,0.781831482,3.545626059,9.573158426,-125,2.42316E-09,0.574456956,19.01445688
424,0.930873749,3.545760927,9.572149344,200,2.46355E-09,0.789332998,18.88846715
425,0.997203797,3.545895875,9.571140262,-75,2.50451E-09,0.934731649,14.55569712
426,0.974927912,3.546030903,9.570131181,175,2.54605E-09,0.997854864,18.00141249
427,0.866025404,3.54616601,9.569122099,275,2.58818E-09,0.973146514,15.23056154
428,0.680172738,3.546301196,9.568113017,175,2.63091E-09,0.862781437,23.26733543
429,0.433883739,3.546436461,9.567103935,100,2.67424E-09,0.67647401,20.65301873
430,0.149042266,3.546571804,9.566094854,-125,2.71819E-09,0.430623082,16.94232108
431,-0.149042266,3.546707227,9.565085772,-100,2.76275E-09,0.146868547,13.19851601
432,-0.433883739,3.546842728,9.56407669,275,2.80793E-09,-0.149813413,16.98781884
433,-0.680172738,3.546978307,9.563067608,300,2.85375E-09,-0.43330874,16.37350308
434,-0.866025404,3.547113965,9.562058527,25,2.9002E-09,-0.678664067,15.91027839
435,-0.974927912,3.547249701,9.561049445,175,2.9473E-09,-0.864283123,19.13942932
436,-0.997203797,3.547385515,9.560040363,100,2.99506E-09,-0.973827651,13.08514705
437,-0.930873749,3.547521407,9.559031282,225,3.04348E-09,-0.997655497,14.25237985
438,-0.781831482,3.547657377,9.5580222,250,3.09256E-09,-0.933669327,12.62639342
439,-0.563320058,3.547793424,9.557013118,25,3.14233E-09,-0.787501227,15.67408013
440,-0.294755174,3.547929549,9.556004036,-75,3.19278E-09,-0.572016969,22.84690071
441,-2.64619E-14,3.548065751,9.554994955,125,3.24392E-09,-0.30618356,21.08519725
442,0.294755174,3.54820203,9.553985873,275,3.29576E-09,-0.013399757,22.82349403
443,0.563320058,3.548338387,9.552976791,250,3.34831E-09,0.280563497,21.49631531
444,0.781831482,3.54847482,9.551967709,-100,3.40158E-09,0.549831446,23.04400317
445,0.930873749,3.548611331,9.550958628,225,3.45557E-09,0.770703022,20.91801836
446,0.997203797,3.548747918,9.549949546,325,3.5103E-09,0.923737024,20.58525325
447,0.974927912,3.548884581,9.548940464,375,3.56576E-09,0.995463341,23.53097352
448,0.866025404,3.549021321,9.547931382,0,3.62198E-09,0.979568596,14.26012747
449,0.680172738,3.549158138,9.546922301,-25,3.67895E-09,0.87745185,13.79690626
450,0.433883739,3.54929503,9.545913219,150,3.73669E-09,0.698101458,17.18259444
451,0.149042266,3.549431999,9.544904137,-25,3.79521E-09,0.45730391,18.97190166
452,-0.149042266,3.549569043,9.543895055,325,3.85451E-09,0.176254298,13.22810146
453,-0.433883739,3.549706164,9.542885974,-100,3.9146E-09,-0.120309285,11.01740914
454,-0.680172738,3.54984336,9.541876892,300,3.97549E-09,-0.406283198,12.90309824
455,-0.866025404,3.549980632,9.54086781,350,4.0372E-09,-0.65649591,15.43987839
456,-0.974927912,3.550117979,9.539858729,150,4.09972E-09,-0.848923602,16.66903416
457,-0.997203797,3.550255401,9.538849647,275,4.16307E-09,-0.966628715,12.61475671
458,-0.930873749,3.550392899,9.537840565,125,4.22725E-09,-0.999250801,15.78199433
459,-0.781831482,3.550530472,9.536831483,225,4.29229E-09,-0.94391845,22.15601271
460,-0.563320058,3.550668119,9.535822402,275,4.35818E-09,-0.805502038,14.70370421
461,-0.294755174,3.550805842,9.53481332,-25,4.42493E-09,-0.59618503,14.37652959
462,-1.96015E-14,3.550943639,9.533804238,225,4.49256E-09,-0.334391589,18.11483092
463,0.294755174,3.551081511,9.532795156,-50,4.56107E-09,-0.043164872,23.35313247
464,0.563320058,3.551219457,9.531786075,25,4.63048E-09,0.251861233,13.02595852
465,0.781831482,3.551357478,9.530776993,125,4.70079E-09,0.524718416,24.57365114
466,0.930873749,3.551495572,9.529767911,-125,4.77201E-09,0.751389685,14.94767109
467,0.997203797,3.551633741,9.528758829,100,4.84416E-09,0.911923347,17.61491072
468,0.974927912,3.551771984,9.527749748,275,4.91724E-09,0.992189169,20.06063573
469,0.866025404,3.551910301,9.526740666,-100,4.99126E-09,0.985122123,26.28979441
470,0.680172738,3.552048692,9.525731584,-25,5.06623E-09,0.891344252,22.32657792
471,0.433883739,3.552187156,9.524722503,100,5.14217E-09,0.719109921,18.71227082
472,0.149042266,3.552325693,9.523713421,0,5.21908E-09,0.48357926,11.00158275
473,-0.149042266,3.552464305,9.522704339,300,5.29698E-09,0.205483769,11.75778725
474,-0.433883739,3.552602989,9.521695257,25,5.37587E-09,-0.090698481,21.54709962
475,-0.680172738,3.552741746,9.520686176,-100,5.45576E-09,-0.378897417,11.93279339
476,-0.866025404,3.552880577,9.519677094,25,5.53667E-09,-0.633745658,18.96957822
477,-0.974927912,3.553019481,9.518668012,-75,5.61861E-09,-0.832811365,20.19873866
478,-0.997203797,3.553158457,9.51765893,-100,5.70158E-09,-0.958572698,21.14446588
479,-0.930873749,3.553297506,9.516649849,-100,5.7856E-09,-0.999960097,22.81170815
480,-0.781831482,3.553436628,9.515640767,-125,5.87068E-09,-0.953330628,19.68573118
481,-0.563320058,3.553575822,9.514631685,-125,5.95683E-09,-0.822788634,23.73342732
482,-0.294755174,3.553715088,9.513622603,50,6.04407E-09,-0.619824471,24.40625733
483,-1.27411E-14,3.553854427,9.512613522,0,6.13239E-09,-0.362303122,11.14456328
484,0.294755174,3.553993838,9.51160444,200,6.22182E-09,-0.072891714,17.88286945
485,0.563320058,3.554133321,9.510595358,100,6.31237E-09,0.22293565,24.55570011
486,0.781831482,3.554272875,9.509586276,0,6.40404E-09,0.499140133,20.10339733
487,0.930873749,3.554412502,9.508577195,100,6.49685E-09,0.731410112,26.47742188
488,0.997203797,3.5545522,9.507568113,100,6.59081E-09,0.899301094,17.14466609
489,0.974927912,3.55469197,9.506559031,375,6.68593E-09,0.988035251,14.59039569
490,0.866025404,3.554831812,9.50554995,100,6.78223E-09,0.98980217,18.81955894
491,0.680172738,3.554971724,9.504540868,-100,6.87971E-09,0.904446324,24.85634702
492,0.433883739,3.555111708,9.503531786,300,6.9784E-09,0.739480769,23.74204447
493,0.149042266,3.555251763,9.502522704,350,7.07829E-09,0.509425834,16.53136096
494,-0.149042266,3.55539189,9.501513623,375,7.17941E-09,0.234531044,22.78757
495,-0.433883739,3.555532087,9.500504541,0,7.28176E-09,-0.061007258,12.07688691
496,-0.680172738,3.555672355,9.499495459,175,7.38536E-09,-0.351175678,13.96258522
497,-0.866025404,3.555812693,9.498486377,200,7.49022E-09,-0.610433481,10.49937457
498,-0.974927912,3.555953103,9.497477296,-75,7.59636E-09,-0.815960697,20.22853953
499,-0.997203797,3.556093582,9.496468214,225,7.70378E-09,-0.949666741,8.174271254
500,-0.930873749,3.556234133,9.495459132,250,7.8125E-09,-0.999782757,20.34151803
501,-0.781831482,3.556374753,9.49445005,325,7.92253E-09,-0.961897514,16.71554555
502,-0.563320058,3.556515444,9.493440969,50,8.03389E-09,-0.839345686,23.26324619
503,-0.294755174,3.556656204,9.492431887,100,8.14659E-09,-0.642914331,17.43608068
504,-3.43024E-14,3.556797035,9.491422805,-100,8.26064E-09,-0.389893411,17.17439111
505,0.294755174,3.556937936,9.490413724,250,8.37606E-09,-0.102553925,18.91270174
506,0.563320058,3.557078906,9.489404642,100,8.49285E-09,0.193812396,26.08553686
507,0.781831482,3.557219946,9.48839556,100,8.61104E-09,0.473119277,27.13323854
508,0.930873749,3.557361056,9.487386478,50,8.73064E-09,0.710782019,17.50726754
509,0.997203797,3.557502235,9.486377397,325,8.85165E-09,0.885881457,23.1745162
510,0.974927912,3.557643483,9.485368315,175,8.97411E-09,0.983005271,27.12025023
511,0.866025404,3.557784801,9.484359233,50,9.09801E-09,0.993604587,13.84941791
512,0.680172738,3.557926188,9.483350151,325,9.22337E-09,0.91674645,20.88621041
513,0.433883739,3.558067643,9.48234107,-100,9.35021E-09,0.75919594,15.27191228
514,0.149042266,3.558209168,9.481331988,375,9.47855E-09,0.534820715,11.56123317
515,-0.149042266,3.558350762,9.480322906,100,9.60839E-09,0.263370367,11.31744662
516,-0.433883739,3.558492424,9.479313824,100,9.73975E-09,-0.031261942,20.10676793
517,-0.680172738,3.558634155,9.478304743,350,9.87265E-09,-0.323142562,15.99247062
518,-0.866025404,3.558775955,9.477295661,50,1.00071E-08,-0.586580051,20.52926436
519,-0.974927912,3.558917823,9.476286579,150,1.01431E-08,-0.79838654,17.25843369
520,-0.997203797,3.55905976,9.475277497,300,1.02807E-08,-0.939918742,14.70416979
521,-0.930873749,3.559201764,9.474268416,-75,1.04199E-08,-0.998718939,13.87142092
522,-0.781831482,3.559343837,9.473259334,25,1.05607E-08,-0.969611514,12.2454528
523,-0.563320058,3.559485978,9.472250252,325,1.07032E-08,-0.855158514,22.79315779
524,-0.294755174,3.559628187,9.471241171,325,1.08472E-08,-0.665434137,24.46599662
525,-2.7442E-14,3.559770464,9.470232089,25,1.0993E-08,-0.417137993,17.70431139
526,0.294755174,3.559912808,9.469223007,125,1.11404E-08,-0.132125204,22.94262636
527,0.563320058,3.56005522,9.468213925,-100,1.12895E-08,0.164517295,19.11546581
528,0.781831482,3.5601977,9.467204844,250,1.14403E-08,0.44667892,22.66317181
529,0.930873749,3.560340247,9.466195762,100,1.15928E-08,0.689523696,17.53720511
530,0.997203797,3.560482862,9.46518668,375,1.17471E-08,0.871676333,26.20445808
531,0.974927912,3.560625544,9.464177598,25,1.19031E-08,0.977103688,26.15019641
532,0.866025404,3.560768293,9.463168517,200,1.20609E-08,0.996526004,18.87936839
533,0.680172738,3.560911109,9.462159435,50,1.22205E-08,0.928233722,16.91616517
534,0.433883739,3.561053992,9.461150353,350,1.23819E-08,0.778237954,15.30187132
535,0.149042266,3.561196942,9.460141271,75,1.25452E-08,0.559741385,14.59119649
536,-0.149042266,3.561339959,9.45913219,300,1.27102E-08,0.291976166,24.34741421
537,-0.433883739,3.561483043,9.458123108,-75,1.28772E-08,-0.001488906,16.63673978
538,-0.680172738,3.561626193,9.457114026,300,1.3046E-08,-0.294822924,14.02244673
539,-0.866025404,3.56176941,9.456104945,25,1.32166E-08,-0.562206516,9.05924472
540,-0.974927912,3.561912693,9.455095863,-50,1.33893E-08,-0.780104477,19.2884183
541,-0.997203797,3.562056043,9.454086781,150,1.35638E-08,-0.929337344,20.73415863
542,-0.930873749,3.562199458,9.453077699,300,1.37403E-08,-0.996769584,12.901414
543,-0.781831482,3.56234294,9.452068618,-125,1.39187E-08,-0.976465786,16.77545011
544,-0.563320058,3.562486488,9.451059536,-125,1.40991E-08,-0.870213098,15.32315932
545,-0.294755174,3.562630102,9.450050454,50,1.42816E-08,-0.687363922,13.99600237
546,-2.05816E-14,3.562773782,9.449041372,-75,1.4466E-08,-0.444012711,18.73432135
547,0.294755174,3.562917528,9.448032291,25,1.46525E-08,-0.161579332,16.47264052
548,0.563320058,3.56306134,9.447023209,150,1.4841E-08,0.135076321,25.14548416
549,0.781831482,3.563205217,9.446014127,-75,1.50316E-08,0.419842505,21.19319436
550,0.930873749,3.563349159,9.445005045,350,1.52244E-08,0.667653991,22.56723185
551,0.997203797,3.563493167,9.443995964,0,1.54192E-08,0.856698319,26.234489
552,0.974927912,3.563637241,9.442986882,-75,1.56161E-08,0.970335735,18.6802315
553,0.866025404,3.56378138,9.4419778,325,1.58152E-08,0.99856383,18.40940765
554,0.680172738,3.563925583,9.440968718,-25,1.60165E-08,0.938897956,15.94620859
555,0.433883739,3.564069852,9.439959637,325,1.622E-08,0.796589927,22.3319189
556,0.149042266,3.564214186,9.438950555,250,1.64257E-08,0.584165749,12.12124822
557,-0.149042266,3.564358585,9.437941473,225,1.66336E-08,0.320323079,22.37747009
558,-0.433883739,3.564503049,9.436932392,25,1.68438E-08,0.02828545,16.1667998
559,-0.680172738,3.564647577,9.43592331,150,1.70562E-08,-0.266241875,16.55251089
560,-0.866025404,3.56479217,9.434914228,-75,1.72709E-08,-0.537334489,12.089313
561,-0.974927912,3.564936828,9.433905146,350,1.7488E-08,-0.761130717,19.8184907
562,-0.997203797,3.56508155,9.432896065,250,1.77074E-08,-0.917931929,12.76423516
